project_id,asset_class,database,sector_code,country,region,invest_usd,supplying_sector,sourcing_country,trade_share,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,Energy_TJ,NOx_t,model_label,scenario,year,adj_ratio_ghg,adj_ratio_employment,adj_ratio_water,adj_ratio_va,GHG_adj_tCO2e,Employment_adj_FTE,Water_adj_1000m3,ValueAdded_adj_M$,tier_label,tier,sourcing_region,sourcing_share,tier_range
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Europe,0.7522,53.8195,4679.283,168.563,53.99173,34.44448,329.37536,54.89589,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,2783.7054567,180.6489671,32.05952387385269,36.914149216,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,1558.9536648000003,58.47296,8.668459661346178,6.517347200000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,798.8871336000001,61.39660799999999,5.386374784970053,6.84321456,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,215.0457054,65.36441599999999,2.313679047876553,7.28546312,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,2160.1622046,55.966976,11.326416708250985,6.23803232,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,1711.1712900000002,58.0970624,9.258783518063723,6.475449968,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,924.2878953000001,61.824713599999995,5.636336807094859,6.890930852,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,2331.2793336,53.878656,12.524025601721213,6.005269920000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,2116.2336282,54.29632,11.726548265891232,6.051822400000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,1204.2048705,59.1621056,7.353091372461616,6.594158792,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,1704.0201264,58.055296000000006,9.24948027148975,6.470794720000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,860.1828216,60.97894399999999,5.709816441506212,6.79666208,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,276.5967921,64.946752,2.6371207044127107,7.23891064,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,2358.6069945,52.416832,13.076907313211668,5.842336240000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,2150.2016553,52.834496,12.299867676599451,5.888888720000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Asia,0.1271,9.09229,2553.987,52.208,15.75511,5.81906,96.60553,18.41188,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,1519.3668663,55.951313600000006,9.35516096965545,6.236286602000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,207.8607328,9.14704,1.3473184668029163,1.1405408000000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,106.5184096,9.604391999999999,0.8371916696195056,1.19756784,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,28.672794399999997,10.225083999999999,0.35960973797448226,1.27496168,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,288.0219656,8.755024,1.7604385311705757,1.09166048,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,228.15644,9.0882376,1.4390711269781096,1.133208752,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,123.23853079999999,9.671361399999999,0.8760426837056516,1.205918228,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,310.83760959999995,8.428344,1.9465800881734798,1.05092688,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,282.16481519999996,8.49368,1.822630045905686,1.0590736,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,160.560838,9.2548444,1.1428738416333848,1.153982888,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,227.2029504,9.081704,1.4376251450620574,1.13239408,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,114.69117759999999,9.539055999999999,0.8874634518979291,1.18942112,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,36.879615599999994,10.159748,0.40988152025290575,1.26681496,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,314.48130199999997,8.199667999999999,2.0325132030462796,1.02241336,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,286.69389079999996,8.265004,1.9117397446989075,1.03056008,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,LATAM,0.0222,1.59115,340.532,8.167,2.44878,1.01834,15.55349,3.10274,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,202.5824868,8.7525739,1.4540508494877455,1.091354978,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,176.3103776,6.5564800000000005,0.9409848500209718,0.6517392000000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,90.3504032,6.884303999999999,0.5847056186686658,0.68432616,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,24.3206648,7.329208,0.25115614733387154,0.72855132,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,244.3042552,6.275488,1.229513309615314,0.6238075200000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,193.52548000000002,6.5143312,1.0050661086849701,0.647549448,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,104.5326436,6.932306799999999,0.6118396753626,0.689097822,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,263.65680319999996,6.041328,1.3595170091227367,0.6005311200000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,239.3361384,6.08816,1.2729486774273957,0.6051864,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,136.189946,6.6337528,0.7981980481676233,0.659420412,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,192.7167168,6.509648,1.004056215990752,0.6470839200000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,97.2826592,6.837472,0.6198160893354863,0.67967088,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,31.281805199999997,7.282376,0.286266618000692,0.7238960400000001,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,266.747434,5.877416,1.4195338211852147,0.58423764,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,243.1777636,5.924248,1.3351840572729086,0.58889292,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Africa,0.0127,0.90923,288.844,5.854,1.71026,0.58191,10.4334,1.97757,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,171.83329559999999,6.273731800000001,1.015528142930321,0.623632947,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,626.3650120000001,29.900640000000003,3.8494789757231236,4.3992144,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,320.981284,31.395671999999998,2.391974733708037,4.6191751199999995,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,86.40225099999999,33.424644,1.0274557648444713,4.91769324,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,867.9218989999999,28.619184,5.02982129375454,4.21067664,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,687.52385,29.708421599999998,4.11162927278629,4.3709337360000005,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,371.3654945,31.614587399999998,2.5029775631022093,4.651383654,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,936.674284,27.551304,5.561653987988563,4.05356184,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,850.272033,27.76488,5.2075112270108335,4.0849848,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,483.83208249999996,30.2530404,3.2653518330460036,4.451062284,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,684.650616,29.687064000000003,4.107497898413959,4.36779144,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,345.60900399999997,31.182095999999998,2.535608309377886,4.58775216,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,111.13258649999999,33.211068,1.1710893405143203,4.88627028,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,947.6541424999999,26.803788,5.807177022944211,3.94358148,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,863.9198944999999,27.017364,5.462110210465355,3.97500444,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Energy_Utilities,Global,0.0858,6.13729,1026.155,26.697,6.99651,3.92787,52.16699,9.20594,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,610.4596094999999,28.6111749,4.154428453740028,4.209498279,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,14842.108562400002,472.99840000000006,55.2570803232656,39.192552000000006,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,7605.851176800001,496.64831999999996,34.33543625651263,41.1521796,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,2047.3550802,528.74464,14.7485428767534,43.8116742,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,20565.9492498,452.72704000000004,72.20022267778631,37.5128712,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,16291.305270000003,469.957696,59.02009867274658,38.94059988,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,8799.7363839,500.111344,35.92881871128791,41.439125069999996,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,22195.0797768,435.83424,79.83437838799063,36.1131372,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,20147.724696600002,439.2128,74.75086056319893,36.393084,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,11464.7021415,478.573024,46.87226756146944,39.65446422,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,16223.2222032,469.61984,58.96079514440491,38.9126052,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,8189.4203208,493.26975999999996,36.3972145070136,40.8722328,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,2633.3557623,525.36608,16.81032112725437,43.5317274,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,22455.2543535,424.00928,83.35872185091542,35.1333234,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,20471.1192639,427.38784,78.40548410256389,35.4132702,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Europe,0.692,83.3175,24315.381,422.32,100.43092,34.99335,191.96353,67.98708,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,14465.2201569,452.600344,59.63445656238445,37.502373195000004,tier2,,,,
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,Manufacturing,Asia,0.1579,19.01719,9018.711,190.111,41.37379,7.98722,76.06875,30.80784,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,5505.0211944,212.92432000000002,22.763854371820184,8.945686400000001,tier2,,,,
