Manufacturing Country,SASB industry,Variable,Unit,direct,upstream tier 1,upstream tier 2,upstream rest,Total
KOR,Infrastructure,Land Use,EUR Impact per EUR Output,0.0,-0.0036384194507339492,-0.006305747594855171,-0.009531730175647665,-0.019475897221236788
KOR,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-0.8445532821611663,-0.13226547839692582,-0.025006631326016444,-0.02434442072896567,-1.0261698126130743
KOR,Resource Transformation,Land Use,EUR Impact per EUR Output,0.0,-0.0012623203354957745,-0.0038481967347298086,-0.013576033844592997,-0.01868655091481858
KOR,Services,Land Use,EUR Impact per EUR Output,0.0,-0.010676941779749443,-0.013585186849162314,-0.014372582127994752,-0.03863471075690651
KOR,Technology & Communications,Land Use,EUR Impact per EUR Output,0.0,-9.7078080729595e-05,-0.0018204102660840282,-0.012542234524552642,-0.014459722871366265
KOR,Transportation,Land Use,EUR Impact per EUR Output,0.0,-0.00012763563256985803,-0.003735186044675473,-0.013561570253413327,-0.01742439193065866
MEX,Consumer Goods,Land Use,EUR Impact per EUR Output,-1.0275032951733863e-06,-0.045618773885272565,-0.02380200331771467,-0.009400463134810971,-0.07882226784109336
MEX,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,-8.231153467196563e-06,-4.112977099369911e-05,-0.0028197885220923075,-0.005757933057518809,-0.008627082504072013
MEX,Financials,Land Use,EUR Impact per EUR Output,0.0,-3.584936278140738e-05,-0.00045315544955727537,-0.002550421915768242,-0.003039426728106924
MEX,Food & Beverage,Land Use,EUR Impact per EUR Output,-0.01751585823506588,-0.034251622320787156,-0.023296980151969834,-0.02052088405943484,-0.09558534476725772
MEX,Health Care,Land Use,EUR Impact per EUR Output,-4.6141205297706725e-07,-0.005251843610282591,-0.003665902680857468,-0.007182620969716688,-0.016100828672909722
MEX,Infrastructure,Land Use,EUR Impact per EUR Output,-2.690169935840541e-08,-0.00023712096281187044,-0.013734188196942975,-0.00967761185264916,-0.023648947914103366
MEX,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-1.5232025183335305,-0.13690519088969652,-0.03131008866964741,-0.023930254280797557,-1.7153480521736717
MEX,Resource Transformation,Land Use,EUR Impact per EUR Output,-2.1406040796379324e-05,-0.03529485939520876,-0.012051189138318803,-0.013593040380270758,-0.060960494954594685
MEX,Services,Land Use,EUR Impact per EUR Output,-7.147448712614718e-07,-2.0350981154208223e-05,-0.0011132707286677524,-0.0024341339350439028,-0.003568470389737125
MEX,Technology & Communications,Land Use,EUR Impact per EUR Output,-6.267907657003758e-06,-6.941935518888492e-05,-0.006069092588875364,-0.013347066716838153,-0.019491846568559405
MEX,Transportation,Land Use,EUR Impact per EUR Output,-5.514602743769508e-09,-0.00010880439505565928,-0.005968882127815947,-0.009713549052512926,-0.01579124108998728
NLD,Consumer Goods,Land Use,EUR Impact per EUR Output,-0.001101222952302972,-0.009676141789608095,-0.005733358172667299,-0.006949821815593116,-0.023460544730171482
NLD,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,0.0,-0.000715008576712339,-0.0037423555748383685,-0.0085089929734621,-0.012966357125012807
NLD,Financials,Land Use,EUR Impact per EUR Output,0.0,-0.0002449082488589912,-0.0007078522436479327,-0.0028857017177795967,-0.0038384622102865204
NLD,Food & Beverage,Land Use,EUR Impact per EUR Output,-0.018118012288323288,-0.042809398571242004,-0.027531349147511295,-0.028991840702527177,-0.11745060070960375
NLD,Health Care,Land Use,EUR Impact per EUR Output,0.0,-0.0009711879462330367,-0.0037662141585840586,-0.005820437777559976,-0.01055783988237707
NLD,Infrastructure,Land Use,EUR Impact per EUR Output,0.0,-0.0008173724131975716,-0.005505249717298375,-0.00954970414278272,-0.01587232627327867
NLD,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-0.42377183317221073,-0.09704612292111105,-0.050306732031979495,-0.03791832328673319,-0.6090430114120345
NLD,Resource Transformation,Land Use,EUR Impact per EUR Output,-0.0010350191575006899,-0.0027730085054322117,-0.004874831116497811,-0.011278591578671851,-0.019961450358102564
NLD,Services,Land Use,EUR Impact per EUR Output,-0.002539032683254204,-0.001280797095486532,-0.003769539352922247,-0.006680301271335669,-0.014269670402998652
NLD,Technology & Communications,Land Use,EUR Impact per EUR Output,-0.006564772204040233,-0.0011527957684169378,-0.0014555018041387522,-0.007563799761183723,-0.01673686953777964
NLD,Transportation,Land Use,EUR Impact per EUR Output,0.0,-0.0007862413143178462,-0.0015295341423678741,-0.00633520300012522,-0.00865097845681094
RUS,Consumer Goods,Land Use,EUR Impact per EUR Output,-0.00038173133766457936,-0.002648834035959225,-0.0018056826969624646,-0.002556341147071355,-0.0073925892176576235
RUS,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,-0.000147359442896537,-0.000525678889736051,-0.0006077031173276153,-0.0023056159602497374,-0.0035863574102099408
RUS,Financials,Land Use,EUR Impact per EUR Output,0.0,-0.0004216329461242943,-0.0009672051962771963,-0.0019848795824495987,-0.0033737177248510893
RUS,Food & Beverage,Land Use,EUR Impact per EUR Output,-0.031412099864055826,-0.012849600769196258,-0.00617432741699462,-0.006788312846961985,-0.05722434089720868
RUS,Health Care,Land Use,EUR Impact per EUR Output,-1.2008847593773845e-05,-0.0005520506155716482,-0.001487740845602766,-0.0028736151669085143,-0.004925415475676702
RUS,Infrastructure,Land Use,EUR Impact per EUR Output,-0.0007547025377974327,-0.0006873881381971017,-0.0015708240676108346,-0.0031851067471436478,-0.0061980214907490176
RUS,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-0.0015301958205424728,-0.04578724959400871,-0.009818832274170955,-0.007359452012266774,-0.06449572970098892
RUS,Resource Transformation,Land Use,EUR Impact per EUR Output,-0.001236942956709004,-0.0005909209119067676,-0.0020525001940237134,-0.005089981355066812,-0.008970345417706298
RUS,Services,Land Use,EUR Impact per EUR Output,-0.00010370136086697222,-0.0004993710284058459,-0.00100918949345905,-0.001954091241871367,-0.0035663531246032353
RUS,Technology & Communications,Land Use,EUR Impact per EUR Output,-3.9949234429553325e-05,-0.0005400021808361086,-0.001110661061051332,-0.0029584071588008654,-0.004649019635117859
RUS,Transportation,Land Use,EUR Impact per EUR Output,-0.00044331450763062215,-0.0005980611032734268,-0.0008840257908638218,-0.003923003796811054,-0.005848405198578926
SAU,Consumer Goods,Land Use,EUR Impact per EUR Output,3.9906269841770235e-07,-0.0005378367262102118,-0.00580352717707129,-0.005020652963152569,-0.011361617803735654
SAU,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,1.9414122665288785e-07,-0.000331450172027326,-0.0010384089213753079,-0.0035768150551952742,-0.004946480007371256
SAU,Financials,Land Use,EUR Impact per EUR Output,0.0,-8.759045582002783e-05,-0.00020969782568939021,-0.0011855818402469892,-0.0014828701217564073
SAU,Food & Beverage,Land Use,EUR Impact per EUR Output,3.651574808538465e-05,-0.006899839346172734,-0.006861969660056951,-0.008030090804628083,-0.021755384062772384
SAU,Health Care,Land Use,EUR Impact per EUR Output,3.4685327991722096e-10,-0.0001292533693281031,-0.0007065642818316323,-0.0034616695160303787,-0.004297486820336835
SAU,Infrastructure,Land Use,EUR Impact per EUR Output,3.8550683591010855e-07,-0.00011210034220733068,-0.0038036689400864567,-0.004344195141948457,-0.008259578917406333
SAU,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,0.0008296853266998848,-0.003288275163038135,-0.04577362024833246,-0.01838119182277175,-0.06661340190744246
SAU,Resource Transformation,Land Use,EUR Impact per EUR Output,4.620058730028126e-08,-0.0003522736677341941,-0.001348506074995111,-0.005193784317849276,-0.0068945178599912815
SAU,Services,Land Use,EUR Impact per EUR Output,8.468110808454445e-08,-0.00037238966547766184,-0.002149220321757174,-0.003413514375104418,-0.005935039681231169
SAU,Technology & Communications,Land Use,EUR Impact per EUR Output,-8.165895519892385e-12,-8.03444872322387e-05,-0.0005510688767215878,-0.002657364804807548,-0.0032887781769272706
SAU,Transportation,Land Use,EUR Impact per EUR Output,2.9766644611843656e-07,-8.307193320228856e-05,-0.00072224944559816,-0.003889043405801737,-0.004694067118156066
TUR,Consumer Goods,Land Use,EUR Impact per EUR Output,-9.473430048500169e-07,-0.004545710743593888,-0.003224325599246825,-0.006070656632740363,-0.013841640318585926
TUR,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,-2.056165661485306e-09,-0.0037312190915214237,-0.0030731376550259407,-0.005253325527237352,-0.012057684329950379
TUR,Financials,Land Use,EUR Impact per EUR Output,0.0,-1.4861584109720782e-05,-0.0010081052837078112,-0.0026275541244395397,-0.003650520992257071
TUR,Food & Beverage,Land Use,EUR Impact per EUR Output,-0.0011618477168971835,-0.010394105220273158,-0.007543198532278326,-0.007810614784087819,-0.026909766253536492
TUR,Health Care,Land Use,EUR Impact per EUR Output,0.0,-0.002051847502528393,-0.0018080329381735458,-0.004573084988595194,-0.008432965429297131
TUR,Infrastructure,Land Use,EUR Impact per EUR Output,0.0,-0.00028263997041195853,-0.002491143328033558,-0.003967694716273489,-0.006741478014719006
TUR,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-0.0055192812471597024,-0.04922985978978152,-0.020882359029698774,-0.0163154832863696,-0.09194698335300958
TUR,Resource Transformation,Land Use,EUR Impact per EUR Output,-1.209590615133213e-09,-0.0004042293630020951,-0.0031409261995664606,-0.00786594652421677,-0.01141110329637594
TUR,Services,Land Use,EUR Impact per EUR Output,0.0,-0.0016846583387637429,-0.003667034103544279,-0.005213074911532232,-0.010564767353840253
TUR,Technology & Communications,Land Use,EUR Impact per EUR Output,0.0,-0.00016810359231530952,-0.0011176196526619486,-0.00629443390710653,-0.007580157152083788
TUR,Transportation,Land Use,EUR Impact per EUR Output,0.0,-0.00013469810767719446,-0.0009103193243384362,-0.003268397692042807,-0.004313415124058438
USA,Consumer Goods,Land Use,EUR Impact per EUR Output,0.0,-0.014052105300379442,-0.0080795651952884,-0.006447566548315646,-0.028579237043983487
USA,Extractives & Minerals Processing,Land Use,EUR Impact per EUR Output,0.0,-0.00031868541498177147,-0.0012714180168836374,-0.004461104419344633,-0.006051207851210042
USA,Financials,Land Use,EUR Impact per EUR Output,0.0,-4.2668309519439286e-05,-0.0005028290631586529,-0.002701894035428629,-0.0032473914081067217
USA,Food & Beverage,Land Use,EUR Impact per EUR Output,-0.27603901683299714,-0.24116580935673515,-0.10342737952517675,-0.059043068627645606,-0.6796752743425546
USA,Health Care,Land Use,EUR Impact per EUR Output,0.0,-0.0017557999550031746,-0.004718926143495675,-0.0070074566388416025,-0.01348218273734045
USA,Infrastructure,Land Use,EUR Impact per EUR Output,0.0,-0.0005012129482789867,-0.0034568406365679824,-0.004512882374282329,-0.0084709359591293
USA,Renewable Resources & Alternative Energy,Land Use,EUR Impact per EUR Output,-0.26192569466131166,-0.14998018554943587,-0.04308810804064465,-0.027014348814317298,-0.48200833706570945
USA,Resource Transformation,Land Use,EUR Impact per EUR Output,0.0,-0.00883209271624189,-0.007830147605811357,-0.011052513690883527,-0.027714754012936774
USA,Services,Land Use,EUR Impact per EUR Output,0.0,-0.00510915025439303,-0.00753208597782884,-0.008388056267351295,-0.021029292499573166
USA,Technology & Communications,Land Use,EUR Impact per EUR Output,0.0,-0.00013133650927138937,-0.0017064458313642897,-0.004108927103845296,-0.005946709444480975
USA,Transportation,Land Use,EUR Impact per EUR Output,0.0,-0.00018219894650677991,-0.00252161151516832,-0.007085755850380857,-0.009789566312055957
AUS,Consumer Goods,Occupational Health & Safety,EUR Impact per EUR Output,-0.006660121033530177,-0.005611482252876085,-0.00411571703496589,-0.00858815801140036,-0.024975478332772513
AUS,Extractives & Minerals Processing,Occupational Health & Safety,EUR Impact per EUR Output,-0.0019865236903563615,-0.01648332077310413,-0.0071871628535999784,-0.011757195450800733,-0.0374142027678612
AUS,Financials,Occupational Health & Safety,EUR Impact per EUR Output,-0.0007232072948247558,-0.0016878784116975902,-0.0013630909258028074,-0.003667165556172131,-0.007441342188497285
AUS,Food & Beverage,Occupational Health & Safety,EUR Impact per EUR Output,-0.006276511740926796,-0.00718306017802824,-0.005822784560622034,-0.011511351381644311,-0.030793707861221382
AUS,Health Care,Occupational Health & Safety,EUR Impact per EUR Output,-0.0168818641960997,-0.004168598302715635,-0.003248852353684828,-0.006529575223910432,-0.03082889007641059
AUS,Infrastructure,Occupational Health & Safety,EUR Impact per EUR Output,-0.0014005248564808149,-0.0042547229548370365,-0.005147352300927204,-0.011878011274697094,-0.02268061138694215
AUS,Renewable Resources & Alternative Energy,Occupational Health & Safety,EUR Impact per EUR Output,-0.005048153676531188,-0.010749450476375877,-0.009856543385294559,-0.014443822072203084,-0.04009796961040472
AUS,Resource Transformation,Occupational Health & Safety,EUR Impact per EUR Output,-0.006350195637776803,-0.009507491220260868,-0.009685674322819766,-0.018513875581894365,-0.044057236762751806
AUS,Services,Occupational Health & Safety,EUR Impact per EUR Output,-0.007138769279582686,-0.003785299677281642,-0.0031855015256820112,-0.007377188606417827,-0.02148675908896417
AUS,Technology & Communications,Occupational Health & Safety,EUR Impact per EUR Output,-0.00265142105152394,-0.003051283365312648,-0.003012601442102796,-0.00811527611264518,-0.016830581971584564
AUS,Transportation,Occupational Health & Safety,EUR Impact per EUR Output,-0.00425420316124023,-0.005553921098090432,-0.0077453252252018615,-0.012043072023713668,-0.029596521508246196
BRA,Consumer Goods,Occupational Health & Safety,EUR Impact per EUR Output,-0.06867132755308324,-0.017975537244860142,-0.007594701675552206,-0.009015109579627176,-0.10325667605312276
BRA,Extractives & Minerals Processing,Occupational Health & Safety,EUR Impact per EUR Output,-0.00704697198748253,-0.0327391842663801,-0.019647863420285752,-0.021636418446720585,-0.08107043812086898
BRA,Financials,Occupational Health & Safety,EUR Impact per EUR Output,-0.004081567023950996,-0.007649037653220045,-0.004224505781615054,-0.005311004446634646,-0.02126611490542074
BRA,Food & Beverage,Occupational Health & Safety,EUR Impact per EUR Output,-0.0838289193599555,-0.03806516539751982,-0.01375154374188047,-0.014783162658132202,-0.15042879115748797
BRA,Health Care,Occupational Health & Safety,EUR Impact per EUR Output,-0.05887466518987329,-0.016013854081112278,-0.006991342962663006,-0.0087685191693813,-0.09064838140302989
BRA,Infrastructure,Occupational Health & Safety,EUR Impact per EUR Output,-0.01875514091845104,-0.013963380966187065,-0.007672874250681219,-0.009818197135877949,-0.05020959327119727
BRA,Renewable Resources & Alternative Energy,Occupational Health & Safety,EUR Impact per EUR Output,-0.07615030350858822,-0.041631220477665834,-0.014322715670419612,-0.014560942386910043,-0.14666518204358373
BRA,Resource Transformation,Occupational Health & Safety,EUR Impact per EUR Output,-0.029283874526356196,-0.0256301312434286,-0.015668908470228785,-0.02117345041500217,-0.09175636465501574
BRA,Services,Occupational Health & Safety,EUR Impact per EUR Output,-0.05901564325964288,-0.01214411681706314,-0.007297855618715447,-0.008122938607680503,-0.08658055430310198
BRA,Technology & Communications,Occupational Health & Safety,EUR Impact per EUR Output,-0.0121068125648858,-0.015335653641198153,-0.00793281238235647,-0.012044065367927136,-0.04741934395636756
BRA,Transportation,Occupational Health & Safety,EUR Impact per EUR Output,-0.035169043315814066,-0.017555391613921674,-0.01233855482214617,-0.016786413538803495,-0.08184940329068541
CAN,Consumer Goods,Occupational Health & Safety,EUR Impact per EUR Output,-0.026701937124598996,-0.01160943817713598,-0.007281583712333594,-0.012082571215803029,-0.057675530229871604
CAN,Extractives & Minerals Processing,Occupational Health & Safety,EUR Impact per EUR Output,-0.0050458403309868284,-0.009379289350126364,-0.0051528392499437465,-0.007736250615973813,-0.027314219547030748
CAN,Financials,Occupational Health & Safety,EUR Impact per EUR Output,-0.005849863108115514,-0.006047688468515274,-0.003976946022367284,-0.007350319726582778,-0.023224817325580852
CAN,Food & Beverage,Occupational Health & Safety,EUR Impact per EUR Output,-0.022075344097306177,-0.02437314114338084,-0.01270146698495059,-0.016644613953578708,-0.0757945661792163
CAN,Health Care,Occupational Health & Safety,EUR Impact per EUR Output,-0.06269450269636057,-0.007770259449240011,-0.003951238745962748,-0.007201898697357122,-0.08161789958892043
